friend,member
62259115,109271828
395762804,222956885
421050183,222956885
485643106,222956885
134338679,178479153
267653794,178479153
176304163,306766906
264061117,306766906
397914690,344360202
114665170,132203178
157765533,132203178
176624050,132203178
293132694,132203178
410770676,339918479
273277173,271112894
203835300,100429407
266375939,327546239
139972151,231845962
292343627,231845962
436421685,231845962
398659062,161100388
1765196,273273947
191764981,273273947
195639790,273273947
210622312,273273947
307487615,273273947
311175872,273273947
361627891,273273947
374051443,273273947
260343697,335549730
189586600,224796572
214992491,224796572
232128175,224796572
325398565,224796572
88508159,327903144
248538999,11023281
328804277,11023281
1164100,23346291
321597693,121973237
377393662,1322028
85463608,330429630
124086681,330429630
212166597,330429630
310202933,330429630
228934350,240851117
324863253,240851117
313226134,344248283
373624647,344248283
378428686,293143893
264291567,180856110
305529521,180856110
311305334,180856110
44598469,282011487
10733748,320696517
248538999,320696517
461850089,338079295
218206733,154444985
291088271,197289257
373172088,197289257
410831707,197289257
437466746,197289257
160952004,192159798
64486577,38535464
210357915,38535464
225681072,38535464
319546598,38535464
321597693,38535464
365072553,38535464
393993789,38535464
164526668,333158617
214582141,333158617
245006413,312827494
305433959,312827494
254840724,320724526
258308935,320724526
422046165,281072142
98503162,72972712
133596190,72972712
211807853,210628344
161190902,222382298
273878956,222382298
156568838,266211095
328152888,266211095
430809139,266211095
17430192,226322708
361056677,226322708
204225062,35751413
379438428,35751413
838886,279920759
3404347,279920759
4766201,279920759
7737381,279920759
146882885,279920759
196642984,279920759
216794126,279920759
230312110,279920759
255999118,279920759
270419455,279920759
325478781,279920759
361032038,279920759
379279477,279920759
388885781,279920759
444937742,279920759
456323804,279920759
22350625,255145157
339567483,343912023
361032038,343912023
124883435,164478924
312044988,304810435
276385332,269295693
313926309,160363463
361032038,160363463
281875913,282042217
296023242,282042217
290262245,253801378
188194326,274119950
234748545,140378377
248488849,338179973
338767803,28101807
84745775,266407860
40007195,330416923
156209135,330416923
189378475,330416923
201350485,330416923
336937155,330416923
404002253,330416923
409847467,330416923
34728527,77118422
27047548,267475681
131761269,7586704
294319980,229659405
333298931,343634967
43116841,191570527
206817759,206785558
151486384,82950007
181869194,82950007
229623853,82950007
191437478,154623255
77422638,153770471
136697239,153770471
143863372,153770471
173204452,153770471
301192484,153770471
32845138,191764981
90378656,191764981
209117784,191764981
210622312,191764981
229785354,191764981
273273947,191764981
284288246,191764981
310283710,191764981
329573428,191764981
334317454,191764981
335809118,191764981
349531690,191764981
367338178,191764981
374051443,191764981
378098120,191764981
495665063,191764981
316773916,278581836
295130056,265832846
145455801,301543654
209153486,301543654
248245900,301543654
272110352,301543654
431058541,301543654
472751546,301543654
489246182,301543654
82690122,187916884
273408029,187916884
376758599,187916884
205839285,282436129
343951917,305313603
173156062,10013429
212637365,10013429
336260564,10013429
326069882,167398927
91818720,330885630
165605417,330885630
348444181,330885630
237216374,247757403
288742714,247757403
66640340,38320758
200168859,38320758
359344999,38320758
108598788,193112058
454822612,193112058
189074590,138296665
466046870,313192303
384920332,321118975
326739461,331492450
103604870,185036727
40732798,227474173
361446393,319754261
95751737,64836220
138745498,64836220
192218392,64836220
267253315,64836220
325323060,343345892
39536360,330121726
75352840,172228474
273396718,188798843
355361094,188798843
418558026,188798843
316033238,113716811
4385354,4906989
305318548,306888254
372646211,306888254
39885280,69214451
322332912,69214451
416454546,184442724
276859207,340406854
133430229,186794865
189178151,104067812
170069840,259118082
254511194,156466384
364013122,300473421
22494119,220283814
189681590,220283814
154009258,327892341
245922605,327892341
286845950,327892341
312912778,327892341
311799084,206496267
359399838,256128136
125777717,169256197
214031038,169256197
346877999,169256197
154826053,251033787
245324511,251033787
367272336,333992150
346524003,320188028
9622434,255393325
294084542,145862961
316340840,145862961
321597693,145862961
305529521,339985869
325203245,324807897
62634116,113043321
278176426,113043321
201269699,278800819
221193414,278800819
324870802,278800819
247571769,39005321
10946644,240701022
30124103,240701022
100574404,240701022
390750111,240701022
418796339,240701022
480897786,240701022
494878031,240701022
51100428,327002387
176624050,327002387
422895758,327002387
434323645,327002387
259109527,86887403
188982964,234903909
323798138,209960723
454239224,291679026
58798745,144123397
95569727,144123397
165512854,144123397
175690032,144123397
196423760,144123397
273401983,144123397
318051737,144123397
318624209,144123397
443463523,144123397
448168991,144123397
427258450,131828954
398754459,23840654
275176581,201613476
286107312,201613476
294084542,201613476
298024057,201613476
360140167,201613476
413897657,201613476
429456478,201613476
189681590,138705942
119575815,329573428
191764981,329573428
209117784,329573428
210622312,329573428
284288246,329573428
334317454,329573428
370852271,329573428
374051443,329573428
378098120,329573428
444937742,329573428
495665063,329573428
211176226,245597476
188351480,301406943
395961743,314859021
153944205,294957066
466469663,213335728
144127740,242890947
171460508,287053255
278991211,338440566
348483105,338440566
200696449,230603906
311378938,225302073
351154364,199488934
232650740,271466197
301852110,271466197
65421727,259085354
119575815,259085354
229208767,259085354
324193180,259085354
339567483,259085354
358632935,259085354
365704895,259085354
387970505,259085354
436898136,59278373
143370557,315593647
320970029,295908414
64272361,323579716
198031580,124143670
280257722,124143670
326215277,124143670
336740346,124143670
81257109,307304589
290262245,307304589
469434392,338521264
258996038,267145368
202142980,314776087
407560476,314776087
293372855,320307290
342863538,320307290
229542879,152829908
331223822,152829908
351807219,152829908
2679709,4608404
287334299,268571325
355359040,320587351
351715579,334680140
138223137,161316853
151715225,271260938
411442743,271260938
51743343,282105352
230907061,282105352
425973143,282105352
10014471,325524539
13176725,325524539
71746190,325524539
180112675,325524539
222357005,325524539
307498628,325524539
336705389,325524539
343213015,325524539
375956348,325524539
414701916,325524539
429947337,325524539
139717834,22777849
159953634,247149493
369812697,328562680
12289844,332033213
175646611,149256400
333020435,149256400
351185543,149256400
220330103,200355319
294084542,134537423
229230273,243522484
148866359,211972470
302940331,216393084
306454877,216393084
58062145,64068727
192218392,64068727
211759194,64068727
224207888,64068727
226869093,64068727
229240671,64068727
68039785,317256476
68039785,332962547
248330424,10865855
165653388,189767190
133782281,333298931
186465281,333298931
298093135,333298931
309156646,333298931
343634967,333298931
267394632,341421680
150649675,266362060
217452871,266362060
258252741,266362060
274187432,266362060
311889942,266362060
302449117,334376627
489153328,153342546
12420853,158140519
294084542,158140519
313149489,158140519
338070962,158140519
275574627,306161378
291138816,306161378
321597693,306161378
330453563,306161378
373744143,306161378
452442733,306161378
489533814,306161378
496068747,306161378
340406854,276859207
287876679,185877950
83957351,331605063
194613007,145777208
286869455,295578013
146984612,254511194
156466384,254511194
366017136,254511194
195616854,312803162
263211005,195958385
3051585,6844228
264098021,6844228
276551527,6844228
65463370,220764424
219373506,220764424
347392632,295871483
89150669,10654797
258599631,10654797
265020221,10654797
307045786,10654797
311037379,10654797
318802602,10654797
351643843,10654797
219122328,244818948
242073334,244818948
299393426,244818948
368999928,244818948
386628442,244818948
399085389,244818948
427488118,244818948
107328045,330878042
340400339,330878042
225973951,281130735
160152419,181075265
68287217,131628359
186467721,131628359
272110352,305620596
172867911,260171010
17192078,229542879
86736411,229542879
144171636,229542879
152829908,229542879
199986466,229542879
294084542,229542879
318430758,229542879
321215543,229542879
322788933,229542879
330135894,229542879
346524003,229542879
294084542,340544948
152534688,340530222
244449552,340530222
18491749,292422042
70553216,284019770
150631118,102230397
175280210,102230397
217546206,102230397
2170548,31364319
27252364,8423327
67091199,8423327
120118002,8423327
173156062,8423327
321597693,8423327
281679335,212300939
64272361,92508512
339236340,340426752
333961,120693356
275255616,165146522
303185078,165146522
361032038,165146522
148921492,105192975
276389827,277262146
156808816,291100337
318622568,39130398
10144653,16770737
286357075,199272637
23688994,202364963
27736228,202364963
124774521,250336065
89159570,322646411
252032033,322646411
298361053,322646411
352663076,322646411
297945915,329824815
281361550,157847203
348864441,203130589
385023704,305428347
179573565,72728945
255780013,72728945
55276479,285878779
160156529,285878779
271287562,285878779
319889472,285878779
474892103,285878779
124143670,336740346
337340905,336740346
255770357,291802067
453244493,291802067
344603502,339754565
184582829,82208916
327866181,82208916
347192114,82208916
143670974,186888410
182964719,186888410
200331260,186888410
202562898,186888410
226559154,186888410
381073187,186888410
70484621,125582884
322828505,125582884
358999862,125582884
364915622,36486769
254882748,306860463
237505954,336150394
309319396,336150394
308314958,260691730
10946770,136694854
96702026,136694854
220806129,315910282
308923782,279126319
453252291,279126319
22691027,71406759
39516384,71406759
69937546,71406759
219457393,71406759
240113486,71406759
222941292,329116021
67240983,216685983
152733506,272310095
268086192,178183675
17866820,150632021
344914935,307189808
10778311,62241405
14098196,62241405
53305148,62241405
64656436,62241405
347806995,301167539
36224662,63926302
167680637,640772
385545434,640772
324651947,35985988
465433038,35985988
237899023,34329525
153477477,320193913
329116021,222941292
169149626,210322411
